the_geom,MainStreet,CrossStree,Install_Da,LONG,LAT,X,Y
POINT (-73.92711535752379 40.83693854743037),Ogden Avenue,West 167 Street,02/18/2022 12:00:00 AM,-73.9271153575,40.8369385474,1004418.00001,244205.000157
POINT (-73.9261848342955 40.83852165336938),Ogden Avenue,West 168 Street,02/18/2022 12:00:00 AM,-73.9261848343,40.8385216534,1004675.00015,244781.999987
POINT (-73.92526864395579 40.84017612390206),Ogden Avenue,West 169 Street,02/18/2022 12:00:00 AM,-73.925268644,40.8401761239,1004927.99997,245385.000093
POINT (-73.92426029042878 40.83068150739864),River Avenue,East 164 Street,02/18/2022 12:00:00 AM,-73.9242602904,40.8306815074,1005210.00006,241926.000121
POINT (-73.92221818608827 40.83416318889857),River Avenue,Mc Clellan Street,02/18/2022 12:00:00 AM,-73.9222181861,40.8341631889,1005773.99992,243194.99988
POINT (-73.92362320147723 40.844237215160994),University Avenue,Ogden Avenue,02/18/2022 12:00:00 AM,-73.9236232015,40.8442372152,1005382.00005,246865.000086
POINT (-73.9276313026896 40.83771013547871),University Avenue,West 167 Street,02/18/2022 12:00:00 AM,-73.9276313027,40.8377101355,1004274.99996,244485.999923
POINT (-73.92707376071044 40.8386210282209),University Avenue,West 168 Street,02/18/2022 12:00:00 AM,-73.9270737607,40.8386210282,1004428.99998,244817.999915
POINT (-73.92241450767335 40.830051740271784),Walton Avenue,East 164 Street,02/18/2022 12:00:00 AM,-73.9224145077,40.8300517403,1005721.00002,241696.999923
POINT (-73.91841014156176 40.83643866892075),Walton Avenue,East 168 Street,02/18/2022 12:00:00 AM,-73.9184101416,40.8364386689,1006827.00011,244024.99986
POINT (-73.91784911073258 40.83715464076144),Walton Avenue,East 169 Street,02/18/2022 12:00:00 AM,-73.9178491107,40.8371546408,1006982.00013,244285.999995
POINT (-73.91517762680068 40.84063300036732),Walton Avenue,East 171 Street,02/18/2022 12:00:00 AM,-73.9151776268,40.8406330004,1007719.99996,245554.000083
POINT (-73.91226652143317 40.84471769441858),Walton Avenue,East 174 Street,02/18/2022 12:00:00 AM,-73.9122665214,40.8447176944,1008524,247043.000058
POINT (-73.92036508885347 40.8335416194827),Walton Avenue,McClellan Street,02/18/2022 12:00:00 AM,-73.9203650889,40.8335416195,1006286.99988,242969.000004
POINT (-73.92004215260945 40.84365839907906),West 172 Street,Shakespeare Avenue,02/18/2022 12:00:00 AM,-73.9200421526,40.8436583991,1006373.00003,246654.99985
POINT (-73.96704087488425 40.772461319983826),5 Avenue,East 72 Street,02/23/2022 12:00:00 AM,-73.9670408749,40.77246132,993379.000103,220706.999909
POINT (-73.98848239195273 40.71276988094747),Madison Street,Jefferson Street,02/23/2022 12:00:00 AM,-73.988482392,40.7127698809,987443.000164,198958.0001
POINT (-73.91545867283301 40.781580486935724),21 Street,21 Road,02/22/2022 12:00:00 AM,-73.9154586728,40.7815804869,1007663.00008,224039.000134
POINT (-73.93181624555267 40.77421347200864),27 Avenue,8 Street,02/22/2022 12:00:00 AM,-73.9318162456,40.774213472,1003134.99995,221350.999933
POINT (-73.93505877517983 40.759069860677776),36 Avenue,23 Street,02/22/2022 12:00:00 AM,-73.9350587752,40.7590698607,1002241.0001,215833.000142
POINT (-73.93278961471407 40.75419389035278),38 Avenue,30 Street,02/22/2022 12:00:00 AM,-73.9327896147,40.7541938904,1002871.00015,214057.000085
POINT (-73.93268428936729 40.772698886780276),8 Street,Astoria Blvd,02/22/2022 12:00:00 AM,-73.9326842894,40.7726988868,1002895.0001,220799.000053
POINT (-73.83274462136464 40.68804208156398),101 Avenue,111 Street,02/23/2022 12:00:00 AM,-73.8327446214,40.6880420816,1030635.00007,189992.999985
POINT (-73.99329135607604 40.74223522017079),6 Avenue,West 22 Street,02/23/2022 12:00:00 AM,-73.9932913561,40.7422352202,986108.999879,209692.999955
POINT (-73.92592153865625 40.646559138855004),Beverley Road,East 54 Street,02/17/2022 12:00:00 AM,-73.9259215387,40.6465591389,1004806.99988,174844.000099
POINT (-73.99483331924074 40.63584802452113),New Utrecht Avenue,12 Avenue & 50 Street,02/24/2022 12:00:00 AM,-73.9948333192,40.6358480245,985684.000073,170933.000047
POINT (-73.9063670564998 40.64508739873325),Farragut Road,East 94 Street,02/23/2022 12:00:00 AM,-73.9063670565,40.6450873987,1010233.99986,174312.999849
POINT (-73.93316030451159 40.61138085579642),Fillmore Avenue,East 36 Street,02/23/2022 12:00:00 AM,-73.9331603045,40.6113808558,1002807.99995,162026.000145
POINT (-73.97702839635116 40.685191492918364),Hanson Place,St Felix Street,02/23/2022 12:00:00 AM,-73.9770283964,40.6851914929,990621.000041,188910.999852
POINT (-73.98725250607185 40.69312546573688),Jay Street,Metrotech Center S/R,02/23/2022 12:00:00 AM,-73.9872525061,40.6931254657,987785.000136,191800.999978
POINT (-73.98729955494089 40.69223342102566),Jay Street,Willoughby Street,02/23/2022 12:00:00 AM,-73.9872995549,40.692233421,987772.000162,191475.999972
POINT (-73.98403520466725 40.60559668382963),Kings Highway,West 11 Street,02/23/2022 12:00:00 AM,-73.9840352047,40.6055966838,988682.99998,159912.000108
POINT (-73.98500754002454 40.605731309507775),Kings Highway,West 12 Street,02/23/2022 12:00:00 AM,-73.98500754,40.6057313095,988412.999864,159961.00001
POINT (-73.98597267309535 40.60587690524024),Kings Highway,West 13 Street,02/23/2022 12:00:00 AM,-73.9859726731,40.6058769052,988145.000072,160013.999904
POINT (-73.97268628123251 40.68741655368143),Lafayette Avenue,Cumberland Street,02/23/2022 12:00:00 AM,-73.9726862812,40.6874165537,991824.99993,189721.999871
POINT (-73.98357176777088 40.68878551823235),Livingston Street,Bond Street,02/23/2022 12:00:00 AM,-73.9835717678,40.6887855182,988806.000062,190219.999859
POINT (-73.98573870044893 40.68963119648224),Livingston Street,Hoyt Street,02/23/2022 12:00:00 AM,-73.9857387004,40.6896311965,988204.999952,190527.999899
POINT (-73.92646548287203 40.6598140439747),Winthrop Street,East 91 Street,02/23/2022 12:00:00 AM,-73.9264654829,40.659814044,1004651.99987,179672.999956
POINT (-73.92503354427475 40.66073811068874),Winthrop Street,East 93 Street,02/23/2022 12:00:00 AM,-73.9250335443,40.6607381107,1005049.00006,180009.999938
POINT (-73.767668518103 40.7569078546624),Bell Blvd,47 Avenue,02/24/2022 12:00:00 AM,-73.7676685181,40.7569078547,1048615.99986,215123.99992
POINT (-73.78165189210605 40.754706467852316),Francis Lewis Blvd,46 Avenue,02/24/2022 12:00:00 AM,-73.7816518921,40.7547064679,1044744.00006,214311.999903
POINT (-73.73811625767253 40.71398494836109),Hempstead Avenue,218 Street,02/24/2022 12:00:00 AM,-73.7381162577,40.7139849484,1056850.00013,199508.999982
POINT (-73.7329852798356 40.712559603153736),Hempstead Avenue,221 Street,02/24/2022 12:00:00 AM,-73.7329852798,40.7125596032,1058273.99991,198994.000028
POINT (-73.76401847854656 40.71331908276544),Jamaica Avenue,196 Street,02/24/2022 12:00:00 AM,-73.7640184785,40.7133190828,1049670.00005,199245.999852
POINT (-73.73138881904343 40.759625879117046),Marathon Parkway,57 Avenue,02/24/2022 12:00:00 AM,-73.731388819,40.7596258791,1058664.00011,216142.99985
POINT (-73.89902378792947 40.73514811118925),Maurice Avenue,66 Street,02/24/2022 12:00:00 AM,-73.8990237879,40.7351481112,1012234.00012,207126.999838
POINT (-73.73863149266442 40.675501554670866),Merrick Blvd,231 Street,02/24/2022 12:00:00 AM,-73.7386314927,40.6755015547,1056749,185488.000137
POINT (-73.86653696847048 40.70310836636357),Myrtle Avenue,82 Street,02/24/2022 12:00:00 AM,-73.8665369685,40.7031083664,1021255.00012,195465.999866
POINT (-73.93126511696278 40.75199170333815),Northern Blvd,33 Street,02/24/2022 12:00:00 AM,-73.931265117,40.7519917033,1003293.99996,213255.000049
POINT (-73.8032024362905 40.67452122842533),Rockaway Blvd,135 Street,02/24/2022 12:00:00 AM,-73.8032024363,40.6745212284,1038839.00006,185083.999961
POINT (-73.85614799473828 40.71902921896483),Yellowstone Blvd,Groton Street,02/24/2022 12:00:00 AM,-73.8561479947,40.719029219,1024125.99996,201271.000067
POINT (-73.91899955139239 40.75897460051598),Steinway Street,Broadway,02/25/2022 12:00:00 AM,-73.9189995514,40.7589746005,1006690.00006,215801.999876
POINT (-73.96342549129304 40.76185729498589),2 Avenue,East 61 Street,03/01/2022 12:00:00 AM,-73.9634254913,40.761857295,994382.000065,216844.000089
POINT (-73.80728464522488 40.58800122292649),Rockaway Beach Blvd,Beach 81 Street,02/28/2022 12:00:00 AM,-73.8072846452,40.5880012229,1037775.99989,153560.000017
POINT (-73.89854415148125 40.86767686035866),W Kingsbridge Road,Davidson Avenue,03/02/2022 12:00:00 AM,-73.8985441515,40.8676768604,1012310.99997,255412.000052
POINT (-73.94579189283894 40.72159033351708),McGuinness Blvd S,Engert Avenue,03/04/2022 12:00:00 AM,-73.9457918928,40.7215903335,999276.00012,202175.999897
POINT (-73.94554676133005 40.721362403292844),McGuinness Blvd S,Newton Street,03/04/2022 12:00:00 AM,-73.9455467613,40.7213624033,999343.999984,202093.000063
POINT (-73.8834015326227 40.746417036552835),Baxter Avenue,Ithaca Street,03/05/2022 12:00:00 AM,-73.8834015326,40.7464170366,1016558,211238.000146
POINT (-73.9983750037134 40.63789299486673),Ft Hamilton Pkwy,50 Street,03/05/2022 12:00:00 AM,-73.9983750037,40.6378929949,984701.00007,171677.99987
POINT (-73.79321722127997 40.71261218817113),Homelawn Street,Highland Avenue,03/05/2022 12:00:00 AM,-73.7932172213,40.7126121882,1041575.99984,198968.00008
POINT (-73.8793411089129 40.71272643798407),Metropolitan Avenue,73 Place,03/05/2022 12:00:00 AM,-73.8793411089,40.712726438,1017700.00002,198965.000086
POINT (-73.95895178168716 40.58216909018208),Neptune Avenue,East 11 Street,03/05/2022 12:00:00 AM,-73.9589517817,40.5821690902,995652.00015,151379.000113
POINT (-73.9545869542954 40.61617000407304),Ocean Avenue,Avenue N,03/05/2022 12:00:00 AM,-73.9545869543,40.6161700041,996858.000034,163766.999944
POINT (-73.9849768561786 40.74208896423221),Park Avenue South,East 26 Street,03/05/2022 12:00:00 AM,-73.9849768562,40.7420889642,988412.999864,209640.000061
POINT (-73.9804027482756 40.748365519165425),Park Avenue,East 36 Street,03/05/2022 12:00:00 AM,-73.9804027483,40.7483655192,989679.999955,211927.00008
POINT (-73.90763652913851 40.641728807121076),Remsen Avenue,Glenwood Road,03/05/2022 12:00:00 AM,-73.9076365291,40.6417288071,1009882.9999,173089
POINT (-73.96949683197866 40.67590692057941),Vanderbilt Avenue,Sterling Place,03/05/2022 12:00:00 AM,-73.969496832,40.6759069206,992711.000126,185529.000055
POINT (-74.01487520256092 40.70983534469002),West Street,Albany Street,03/05/2022 12:00:00 AM,-74.0148752026,40.7098353447,980126.000034,197888.999941
POINT (-73.99701716589466 40.62606293012634),New Utrecht Avenue,62 Street,03/07/2022 12:00:00 AM,-73.9970171659,40.6260629301,985077.999972,167367.99996
POINT (-73.98529581394943 40.670384791556906),5 Avenue,7 Street,03/13/2022 12:00:00 AM,-73.9852958139,40.6703847916,988329.000032,183516.000144
POINT (-73.98579701636919 40.66978374786704),5 Avenue,8 Street,03/13/2022 12:00:00 AM,-73.9857970164,40.6697837479,988189.999982,183296.999926
POINT (-73.98679939465278 40.66857891083745),5 Avenue,10 Street,03/13/2022 12:00:00 AM,-73.9867993947,40.6685789108,987911.999882,182858.000147
POINT (-73.98730056929352 40.667975115696386),5 Avenue,11 Street,03/13/2022 12:00:00 AM,-73.9873005693,40.6679751157,987773.00016,182637.999931
POINT (-73.95206745480846 40.628646803732615),Bedford Avenue,Avenue I,03/15/2022 12:00:00 AM,-73.9520674548,40.6286468037,997554.999953,168313.000038
POINT (-73.95161886513858 40.62625315915739),Bedford Avenue,Avenue J,03/15/2022 12:00:00 AM,-73.9516188651,40.6262531592,997680.000031,167441.000142
POINT (-73.95116309896794 40.62386499783391),Bedford Avenue,Avenue K,03/15/2022 12:00:00 AM,-73.951163099,40.6238649978,997807.000105,166570.999913
POINT (-73.95025527180947 40.61908318175953),Bedford Avenue,Avenue M,03/15/2022 12:00:00 AM,-73.9502552718,40.6190831818,998059.999927,164829.000116
POINT (-73.94981041127302 40.616692273173825),Bedford Avenue,Avenue N,03/15/2022 12:00:00 AM,-73.9498104113,40.6166922732,998184.000007,163957.99989
POINT (-73.94794865299622 40.606876060356704),Bedford Avenue,Avenue R,03/15/2022 12:00:00 AM,-73.947948653,40.6068760604,998702.999953,160382.000152
POINT (-73.94751110718083 40.60455101813651),Bedford Avenue,Avenue S,03/15/2022 12:00:00 AM,-73.9475111072,40.6045510181,998825.000037,159534.999878
POINT (-73.9466325005296 40.599909161596116),Bedford Avenue,Avenue U,03/15/2022 12:00:00 AM,-73.9466325005,40.5999091616,999069.999876,157843.999979
POINT (-73.94577551481629 40.595396311678144),Bedford Avenue,Avenue W,03/15/2022 12:00:00 AM,-73.9457755148,40.5953963117,999309.000054,156199.999986
POINT (-73.94537395592765 40.593279880875365),Bedford Avenue,Avenue X,03/15/2022 12:00:00 AM,-73.9453739559,40.5932798809,999421.000158,155428.999887
POINT (-73.94497242593528 40.59116070434721),Bedford Avenue,Avenue Y,03/15/2022 12:00:00 AM,-73.9449724259,40.5911607043,999532.999934,154657.000119
POINT (-73.95297554191455 40.63342860155164),Bedford Avenue,Glenwood Road,03/15/2022 12:00:00 AM,-73.9529755419,40.6334286016,997302.000131,170055.000163
POINT (-73.94634562504075 40.598404878960025),Bedford Avenue,Gravesend Neck Road,03/15/2022 12:00:00 AM,-73.946345625,40.598404879,999150.000044,157296.00009
POINT (-73.95658041037176 40.6967849915133),Bedford Avenue,Park Avenue,03/15/2022 12:00:00 AM,-73.9565804104,40.6967849915,996289.999858,193136.999931
POINT (-73.94375726672926 40.584707087964475),Bedford Avenue,Shore Pkwy North Service Road,03/15/2022 12:00:00 AM,-73.9437572667,40.584707088,999871.999912,152305.9999
POINT (-73.94380742959285 40.584992572237404),Bedford Avenue,Shore Pkwy South Service Road,03/15/2022 12:00:00 AM,-73.9438074296,40.5849925722,999857.99994,152410.00002
POINT (-73.94414795279432 40.58678509376133),Bedford Avenue,Voorhies Avenue,03/15/2022 12:00:00 AM,-73.9441479528,40.5867850938,999763.00013,153063.000026
POINT (-73.97899798786622 40.72810625472649),Avenue B,East 12 Street,03/18/2022 12:00:00 AM,-73.9789979879,40.7281062547,990071.000157,204546.000078
POINT (-74.01018408659985 40.72011498529924),Greenwich Street,North Moore Street,03/18/2022 12:00:00 AM,-74.0101840866,40.7201149853,981427.000057,201633.999997
POINT (-73.81977941040023 40.752936189877),45 Avenue,Union Street,03/19/2022 12:00:00 AM,-73.8197794104,40.7529361899,1034181.99986,213642.999929
POINT (-74.08038067382223 40.62826089514523),Van Duzer Street,Wright Street,03/19/2022 12:00:00 AM,-74.0803806738,40.6282608951,961937.999993,168178.999978
POINT (-73.856191994076 40.85077937102285),Rhinelander Avenue,Hone Avenue,03/23/2022 12:00:00 AM,-73.8561919941,40.850779371,1024035.00014,249271.999865
POINT (-73.81295442183234 40.58445606693211),Shore Front Pkwy,Beach 91 Street,03/23/2022 12:00:00 AM,-73.8129544218,40.5844560669,1036204.00008,152264.999982
POINT (-73.81530338719288 40.58386973355385),Shore Front Pkwy,Beach 94 Street / 95 Street,03/23/2022 12:00:00 AM,-73.8153033872,40.5838697336,1035552.00007,152050.000084
POINT (-73.82093113435371 40.58228390883778),Shore Front Pkwy,Beach 101 Street,03/23/2022 12:00:00 AM,-73.8209311344,40.5822839088,1033989.99992,151468.999933
POINT (-73.82187858631285 40.582049328613856),Shore Front Pkwy,Beach 102 Street,03/23/2022 12:00:00 AM,-73.8218785863,40.5820493286,1033727.00012,151383.000105
POINT (-73.82508853301815 40.58118415617322),Shore Front Pkwy,Beach 105 Street,03/23/2022 12:00:00 AM,-73.825088533,40.5811841562,1032835.99993,151066.000083
POINT (-73.8288531655407 40.58017424632198),Shore Front Pkwy,Beach 108 Street,03/23/2022 12:00:00 AM,-73.8288531655,40.5801742463,1031791.00005,150695.999839
POINT (-73.82085332716386 40.68913307401485),103 Avenue,124 Street,03/23/2022 12:00:00 AM,-73.8208533272,40.689133074,1033932.00003,190397.000161
POINT (-73.99500228901758 40.68891558717954),Clinton Street,Amity Street,03/23/2022 12:00:00 AM,-73.995002289,40.6889155872,985635.999841,190267.000093
POINT (-73.99604090206253 40.686752748226965),Clinton Street,Baltic Street,03/23/2022 12:00:00 AM,-73.9960409021,40.6867527482,985348.000089,189479.000029
POINT (-73.99533407499203 40.68822666334172),Clinton Street,Congress Street,03/23/2022 12:00:00 AM,-73.995334075,40.6882266633,985544.000025,190015.999939
POINT (-73.9963582431648 40.686096757941655),Clinton Street,Kane Street,03/23/2022 12:00:00 AM,-73.9963582432,40.6860967579,985259.999937,189239.999851
POINT (-73.99467770852183 40.68958255131904),Clinton Street,Pacific Street,03/23/2022 12:00:00 AM,-73.9946777085,40.6895825513,985725.999989,190509.999935
POINT (-73.99573076812987 40.68739775789019),Clinton Street,Warren Street,03/23/2022 12:00:00 AM,-73.9957307681,40.6873977579,985433.999917,189713.999887
POINT (-73.89200090096654 40.69793374016862),Cooper Avenue,64 Street,03/26/2022 12:00:00 AM,-73.892000901,40.6979337402,1014197.00013,193571.000047
POINT (-73.88584139658359 40.699964413672696),Cooper Avenue,67 Street,03/26/2022 12:00:00 AM,-73.8858413966,40.6999644137,1015904,194312.999875
POINT (-73.88167721385261 40.70128044188108),Cooper Avenue,69 Place,03/26/2022 12:00:00 AM,-73.8816772139,40.7012804419,1017057.99999,194793.999897
POINT (-73.88090825608015 40.701710577487674),Cooper Avenue,70 Street,03/26/2022 12:00:00 AM,-73.8809082561,40.7017105775,1017270.99989,194950.999912
POINT (-73.8763012370171 40.70443950734286),Cooper Avenue,73 Place,03/26/2022 12:00:00 AM,-73.876301237,40.7044395073,1018546.99996,195946.999888
POINT (-73.87604553752877 40.70617667002951),Cooper Avenue,74 Street,03/26/2022 12:00:00 AM,-73.8760455375,40.70617667,1018617.00015,196579.999934
POINT (-73.86661975682496 40.71040130925982),Cooper Avenue,83 Street,03/26/2022 12:00:00 AM,-73.8666197568,40.7104013093,1021227.99985,198123.000129
POINT (-73.86501026274244 40.71077821006603),Cooper Avenue,88 Street,03/26/2022 12:00:00 AM,-73.8650102627,40.7107782101,1021673.99994,198260.999853
POINT (-73.87377425812376 40.70755481939587),Cooper Avenue,78 Avenue,03/26/2022 12:00:00 AM,-73.8737742581,40.7075548194,1019245.99988,197082.999913
POINT (-73.88099802746672 40.701930252255906),Myrtle Avenue,70 Street,03/26/2022 12:00:00 AM,-73.8809980275,40.7019302523,1017245.99994,195031.00008
POINT (-73.88049664752549 40.701968159467356),Myrtle Avenue,Cooper Avenue,03/26/2022 12:00:00 AM,-73.8804966475,40.7019681595,1017384.99999,195045.000052
POINT (-74.00630491584799 40.63258441539705),Fort Hamilton Parkway,61 Street,03/28/2022 12:00:00 AM,-74.0063049158,40.6325844154,982499.999879,169744.000129
POINT (-74.01000462982394 40.63011384283902),Fort Hamilton Parkway,66 Street,03/28/2022 12:00:00 AM,-74.0100046298,40.6301138428,981472.999965,168843.99996
POINT (-74.01069987115804 40.62964716614495),Fort Hamilton Parkway,67 Street,03/28/2022 12:00:00 AM,-74.0106998712,40.6296471661,981280.000023,168673.999972
